chr10	1091001	2228000	L	1137000	21	99	96	28	17	40	5	60	5	30	36
chr10	3590001	3819000	L	229000	87	93	85	56	46	66	3	53	57	48	61
chr10	4659001	5016000	L	357000	-16	66	44	68	70	65	7	-17	6	64	66
chr10	6202001	6371000	L	169000	86	59	41	31	24	38	9	45	6	30	31
chr10	6509001	7051000	L	542000	92	87	83	36	12	61	6	83	85	16	62
chr10	8246001	8909000	L	663000	61	22	10	58	38	78	10	74	57	31	69
chr10	9307001	9986000	L	679000	8	99	95	21	18	23	7	21	-1	23	22
chr10	13437001	13582000	L	145000	183	74	50	43	29	55	14	67	179	26	52
chr10	13876001	14239000	L	363000	54	72	43	32	23	42	15	55	74	19	46
chr10	15260001	15553000	L	293000	39	42	23	36	30	42	20	31	14	38	42
chr10	16633001	16752000	L	119000	290	76	47	49	32	66	12	68	143	38	55
chr10	20915001	21398000	L	483000	73	81	70	69	51	86	11	74	70	50	84
chr10	29704001	29999000	L	295000	154	69	55	42	20	65	17	84	146	24	67
chr10	30308001	30515000	L	207000	74	92	89	51	43	59	29	44	116	34	58
chr10	33531001	33726000	L	195000	6	90	82	38	37	39	14	4	-5	33	32
chr10	34432001	35062000	L	630000	84	42	22	68	41	94	8	83	68	45	88
chr10	35605001	35857000	L	252000	64	85	73	24	16	32	6	47	24	24	30
chr10	38780001	38868000	L	88000	202	95	92	15	11	18	65	46	-68	26	20
chr10	39121001	42428000	L	3307000	12	97	96	50	22	61	97	73	5	36	52
chr10	42485001	42783000	L	298000	-3	31	16	57	58	57	24	-3	-7	56	54
chr10	44167001	44205000	L	38000	103	86	70	24	22	26	29	15	-132	21	16
chr10	48060001	48147000	L	87000	-182	75	52	73	76	71	92	-40	103	67	76
chr10	49101001	49222000	L	121000	-807	97	94	57	63	46	93	-71	-149	64	46
chr10	50266001	50422000	L	156000	113	82	74	61	52	69	26	43	96	52	67
chr10	65641001	65693000	L	52000	1	95	87	17	17	17	8	0	77	10	14
chr10	71480001	71728000	L	248000	118	96	93	40	27	55	33	71	125	25	56
chr10	77093001	77561000	L	468000	16	90	88	22	18	25	18	26	21	16	26
chr10	85616001	85767000	L	151000	37	51	36	69	66	71	23	17	13	63	65
chr10	87621001	88113000	L	492000	7	84	81	78	76	80	12	11	-2	79	78
chr10	89620001	89672000	L	52000	114	88	85	24	22	27	33	20	58	21	24
chr10	95399001	95482000	L	83000	67	86	81	31	29	34	42	22	120	26	36
chr10	111965001	112043000	L	78000	307	90	87	60	50	72	46	58	90	62	69
chr10	121536001	122089000	L	553000	9	93	91	20	17	22	22	17	-7	28	24
chr10	125166001	125307000	L	141000	68	89	78	34	29	39	29	29	28	34	38
chr10	125876001	125978000	L	102000	348	99	96	48	38	58	69	49	-49	59	54
chr10	126308001	126419000	L	111000	169	98	92	55	46	65	25	47	126	46	60
chr10	126629001	126923000	L	294000	103	35	25	37	22	53	28	59	75	18	40
chr10	127660001	127695000	L	35000	134	88	69	29	27	32	34	21	229	24	32
chr10	128593001	129176000	L	583000	88	93	89	31	0	51	36	74	39	33	56
chr10	131286001	131422000	L	136000	105	98	94	25	18	33	7	42	-88	44	32
chr10	131538001	131777000	L	239000	-33	90	74	68	72	64	12	-25	-25	72	66
chr10	133685001	133762000	L	77000	63	94	72	60	59	61	69	7	-143	70	59
chr11	1	61000	L	61000	NA	78	24	59	NA	NA	98	NA	NA	NA	52
chr11	13709001	13760000	L	51000	333	90	70	40	32	49	0	50	157	34	42
chr11	16797001	17012000	L	215000	46	91	73	73	68	78	0	31	28	72	78
chr11	17813001	17939000	L	126000	155	86	73	32	22	42	0	54	111	24	38
chr11	20689001	20899000	L	210000	38	91	83	26	22	30	0	22	-19	34	30
chr11	45965001	46180000	L	215000	161	84	74	53	36	70	0	63	88	47	66
chr11	48026001	48298000	L	272000	10	92	87	20	19	21	0	9	-51	31	17
chr11	59522001	60079000	L	557000	90	60	57	37	12	62	0	80	75	22	64
chr11	68251001	68362000	L	111000	206	83	73	36	25	48	1	55	198	28	50
chr11	69092001	69141000	L	49000	-1818	94	91	80	100	69	94	-54	-388	67	48
chr11	70318001	70927000	L	609000	122	70	62	49	12	86	0	92	77	30	77
chr11	71991001	72188000	L	197000	162	93	90	41	25	57	0	67	61	40	52
chr11	74495001	74577000	L	82000	219	88	76	31	22	40	0	45	85	31	38
chr11	78340001	78699000	L	359000	72	81	64	41	28	53	0	62	58	25	46
chr11	78867001	79157000	L	290000	51	94	90	36	28	43	0	44	31	30	39
chr11	83209001	83290000	L	81000	48	92	86	26	24	28	0	16	12	18	19
chr11	117452001	117670000	L	218000	97	98	97	47	36	57	0	55	124	28	55
chr11	117966001	118259000	L	293000	44	86	82	65	58	71	0	35	31	62	71
chr11	121394001	121500000	L	106000	41	91	86	20	18	22	0	16	-113	30	18
chr11	134951001	135007000	L	56000	-9091	96	94	50	100	0	96	-100	-1321	74	0
chr12	102001	140000	L	38000	-5670	95	90	50	100	5	89	-79	-1632	67	5
chr12	7166001	7391000	L	225000	-36	94	86	28	33	25	18	-12	-36	30	22
chr12	34829001	37852000	L	3023000	0	100	100	49	48	49	87	1	0	53	54
chr12	46581001	46665000	L	84000	238	83	74	45	35	55	0	43	119	44	54
chr12	54906001	55154000	L	248000	28	100	98	20	17	23	0	21	40	14	24
chr12	55352001	55504000	L	152000	131	93	90	27	17	37	0	53	118	20	38
chr12	59999001	60128000	L	129000	263	66	55	42	25	58	0	70	163	35	56
chr12	62224001	62308000	L	84000	105	97	89	51	46	55	0	29	12	48	49
chr12	63386001	63575000	L	189000	-36	77	66	23	27	20	0	-26	-37	27	20
chr12	65012001	65512000	L	5e+05	0	90	82	26	26	26	0	0	16	25	33
chr12	66699001	66858000	L	159000	21	80	69	25	23	27	0	10	-50	28	20
chr12	68035001	68235000	L	2e+05	67	82	70	38	31	44	0	38	15	35	38
chr12	69533001	69665000	L	132000	-4	98	93	71	71	70	0	-1	53	60	67
chr12	70015001	70389000	L	374000	4	97	93	22	22	23	0	4	-5	19	17
chr12	70980001	71283000	L	303000	0	74	53	32	32	32	0	0	-3	33	32
