chr21	10601001	10727000	L	126000	20	97	89	44	43	46	41	11	32	40	44
chr21	26661001	26962000	L	301000	-1	98	94	20	20	20	19	-1	-13	21	17
chr21	32285001	32934000	L	649000	-2	95	94	22	23	21	18	-5	-11	26	19
chr21	39966001	40686000	L	720000	-24	70	66	30	38	21	3	-47	-17	32	20
chr21	42873001	43140000	L	267000	43	93	86	39	33	44	22	37	60	32	48
chr21	43362001	43912000	L	550000	33	67	62	49	40	58	3	45	44	36	60
chr21	45565001	45761000	L	196000	165	35	19	57	41	73	10	72	133	39	65
chr21	46112001	46483000	L	371000	91	98	97	40	24	57	6	73	81	26	56
chr22	16559001	16630000	L	71000	-78	98	95	39	41	36	0	-25	-85	41	35
chr22	20515001	20763000	L	248000	90	85	83	44	33	51	37	30	52	38	51
chr22	51211001	51305000	L	94000	184	87	81	54	51	62	62	15	43	58	62
