chr10	1	82000	H	82000	-435	87	73	74	79	69	77	-37	-244	79	59
chr10	507001	719000	H	212000	103	95	90	67	56	78	4	61	90	57	76
chr10	2243001	3060000	H	817000	35	71	41	60	46	74	4	62	26	55	76
chr10	3144001	3188000	H	44000	203	96	84	67	63	71	0	30	-23	63	62
chr10	5167001	5489000	H	322000	11	98	94	79	77	81	9	13	-28	78	69
chr10	10526001	11651000	H	1125000	31	84	77	67	49	84	4	77	27	50	80
chr10	12480001	12873000	H	393000	145	63	59	46	18	75	16	85	120	25	72
chr10	16766001	16851000	H	85000	91	80	69	77	73	81	7	29	47	76	80
chr10	17960001	18031000	H	71000	-480	84	71	32	39	7	92	-93	-239	31	14
chr10	20431001	20560000	H	129000	59	98	96	77	73	81	6	29	-47	82	76
chr10	22909001	23006000	H	97000	214	93	90	65	54	75	6	60	-31	57	54
chr10	26407001	26470000	H	63000	116	97	87	67	63	70	19	28	175	66	77
chr10	28354001	28589000	H	235000	81	99	97	76	67	86	14	56	81	66	85
chr10	42798001	43003000	H	205000	-9	67	62	76	76	75	13	-5	-54	86	75
chr10	46430001	46472000	H	42000	NA	97	93	NA	NA	NA	100	NA	NA	NA	61
chr10	47368001	47523000	H	155000	-37	88	79	59	61	59	85	-5	-58	55	46
chr10	47782001	47888000	H	106000	NA	92	71	NA	NA	NA	100	NA	-151	77	61
chr10	51057001	51196000	H	139000	17	44	30	74	73	75	83	4	14	74	76
chr10	51339001	51443000	H	104000	-341	97	92	71	78	64	77	-35	-96	78	68
chr10	64958001	65318000	H	360000	37	90	87	80	73	86	33	39	33	70	82
chr10	78715001	79462000	H	747000	-11	35	23	73	77	69	18	-27	7	73	78
chr10	80257001	80430000	H	173000	145	40	19	43	31	56	26	60	156	38	65
chr10	83736001	83882000	H	146000	25	74	36	25	23	27	21	15	27	30	34
chr10	124158001	124489000	H	331000	79	47	36	34	21	47	18	60	139	18	64
chr10	127576001	127603000	H	27000	205	88	79	50	47	53	0	28	333	40	49
