chr21	10437001	10601000	D	164000	-53	92	87	43	47	38	1	-24	-43	47	40
chr21	10744001	10763000	D	19000	-563	98	83	50	55	45	0	-49	-947	60	42
chr21	10848001	10930000	D	82000	-549	98	95	51	73	29	0	-74	-524	76	33
chr21	14384001	15356000	D	972000	-9	86	85	36	41	32	33	-19	-12	44	32
chr21	15414001	15707000	D	293000	-102	100	95	51	66	37	44	-55	-123	72	36
chr21	15725001	15800000	D	75000	-141	97	92	50	55	44	41	-26	-213	56	40
chr21	15811001	17054000	D	1243000	15	97	95	40	30	49	34	30	2	43	45
chr21	17107001	17740000	D	633000	-100	99	98	60	88	25	36	-88	-88	85	29
chr21	17792001	18464000	D	672000	-85	99	97	57	84	26	38	-84	-83	78	22
chr21	18519001	18612000	D	93000	94	99	92	52	47	55	59	15	75	50	57
chr21	18636001	18703000	D	67000	13	99	96	64	63	64	55	2	90	66	72
chr21	18717001	19110000	D	393000	-10	99	96	62	64	60	51	-9	-13	62	57
chr21	19150001	19254000	D	104000	-146	97	96	66	73	58	40	-42	-115	72	60
chr21	19266001	20102000	D	836000	-58	99	97	41	67	18	38	-75	-51	73	30
chr21	20168001	20942000	D	774000	-66	85	83	44	70	20	44	-78	-57	72	28
chr21	20998001	21809000	D	811000	-25	97	93	64	73	53	48	-43	-31	67	42
chr21	21823001	22331000	D	508000	-40	98	95	32	43	22	40	-49	-47	46	22
chr21	22373001	22913000	D	540000	-48	98	97	35	49	23	41	-56	-48	54	28
chr21	22928001	23033000	D	105000	-1	99	97	48	48	48	45	0	57	42	48
chr21	23056001	24756000	D	1700000	-12	97	95	64	74	54	48	-43	-15	74	48
chr21	24775001	25173000	D	398000	-39	98	96	56	63	47	62	-35	-50	62	42
chr21	25189001	25512000	D	323000	18	100	98	49	46	52	59	11	-31	52	42
chr21	25526001	26274000	D	748000	-12	100	98	49	53	44	61	-18	-25	59	40
chr21	26293001	26661000	D	368000	-52	96	93	30	41	22	42	-46	-60	43	21
chr21	27088001	27539000	D	451000	-119	98	97	58	85	31	35	-76	-120	80	26
chr21	27576001	29159000	D	1583000	-26	95	93	56	74	34	45	-68	-24	70	32
chr21	29171001	29274000	D	103000	-124	98	96	31	38	26	38	-39	-175	40	22
chr21	29291001	29569000	D	278000	10	95	91	27	26	28	33	9	-40	40	29
chr21	29604001	30361000	D	757000	-34	98	97	35	48	22	33	-52	-42	52	20
chr21	30380001	30751000	D	371000	38	97	93	52	45	59	46	32	11	48	52
chr21	30773001	32285000	D	1512000	-39	100	99	60	87	29	36	-84	-35	79	26
chr21	33130001	33985000	D	855000	-52	92	89	48	71	26	38	-70	-37	68	36
chr21	34004001	34180000	D	176000	-85	91	85	64	71	56	37	-37	-102	74	56
chr21	34207001	34585000	D	378000	-148	90	81	40	69	14	28	-85	-156	76	17
chr21	34601001	34845000	D	244000	68	96	88	37	30	47	46	34	33	40	48
chr21	34892001	35209000	D	317000	-143	99	95	49	71	26	49	-81	-145	74	28
chr21	35286001	35848000	D	562000	-61	98	95	63	80	46	36	-67	-59	78	45
