chr10	82001	452000	D	370000	-40	51	39	41	49	34	7	-29	-65	59	35
chr10	469001	484000	D	15000	-1728	97	90	45	57	32	0	-54	-1267	57	38
chr10	719001	1091000	D	372000	-79	64	63	58	73	43	9	-49	-124	76	30
chr10	3060001	3125000	D	65000	-389	87	80	65	77	53	8	-64	-385	76	51
chr10	3188001	3590000	D	402000	-5	98	97	51	52	50	3	-5	-35	62	48
chr10	3831001	4659000	D	828000	29	88	85	46	34	58	4	51	17	50	64
chr10	5027001	5128000	D	101000	-54	89	75	66	68	63	4	-15	-99	70	60
chr10	5489001	6048000	D	559000	-58	90	85	41	57	24	16	-56	-73	69	28
chr10	6078001	6202000	D	124000	-59	95	80	39	43	36	15	-17	-97	42	30
chr10	6374001	6509000	D	135000	-98	95	78	26	33	20	10	-37	-119	32	16
chr10	7064001	8093000	D	1029000	7	73	59	65	62	69	6	18	-19	70	50
chr10	8112001	8246000	D	134000	-138	100	98	33	43	24	13	-52	-142	50	31
chr10	8926001	9307000	D	381000	-135	94	91	53	79	28	13	-81	-134	74	23
chr10	10000001	10498000	D	498000	43	99	95	37	26	47	6	48	32	28	44
chr10	11651001	12462000	D	811000	-61	98	95	51	75	25	43	-72	-73	80	21
chr10	12873001	12976000	D	103000	-436	99	95	45	68	24	22	-83	-447	72	26
chr10	12999001	13158000	D	159000	92	94	76	56	49	64	32	33	31	52	57
chr10	13191001	13437000	D	246000	-189	97	93	49	70	24	33	-75	-183	71	26
chr10	13595001	13648000	D	53000	-249	91	73	45	51	38	6	-31	-302	57	41
chr10	13695001	13876000	D	181000	-345	71	67	46	77	15	15	-86	-282	70	19
chr10	14253001	15260000	D	1007000	-20	84	73	56	66	46	22	-34	-22	60	38
chr10	15558001	16111000	D	553000	-31	98	98	36	45	27	16	-38	-29	44	28
chr10	16134001	16245000	D	111000	8	100	96	50	50	50	23	2	-117	55	42
chr10	16285001	16633000	D	348000	-79	89	82	57	71	43	18	-54	-101	73	38
chr10	16851001	17946000	D	1095000	-49	87	83	56	80	26	23	-66	-49	80	26
chr10	18031001	18850000	D	819000	66	90	83	51	21	75	30	78	44	14	50
chr10	18859001	20423000	D	1564000	-14	84	79	47	57	36	18	-29	-18	76	48
chr10	20560001	20838000	D	278000	-116	96	95	54	70	37	26	-58	-144	76	36
chr10	20853001	20915000	D	62000	-164	94	82	53	58	49	19	-22	-226	64	50
chr10	21413001	22033000	D	620000	-97	87	86	41	74	14	41	-82	-87	78	24
chr10	22075001	22120000	D	45000	-117	99	95	50	53	48	29	-12	-44	54	52
chr10	22159001	22881000	D	722000	-56	97	93	48	69	29	25	-67	-53	70	32
chr10	23006001	24922000	D	1916000	13	90	90	47	34	60	18	42	-6	54	43
chr10	24943001	26248000	D	1305000	-2	97	95	39	40	38	19	-5	-3	42	38
chr10	26271001	26284000	D	13000	-11	85	71	67	67	67	38	0	-692	63	54
chr10	26297001	26391000	D	94000	-6	99	98	53	54	53	22	-1	-149	61	47
chr10	26470001	27679000	D	1209000	-35	88	83	64	84	42	22	-60	-29	77	42
chr10	27703001	27858000	D	155000	-63	96	90	46	51	42	35	-22	-110	58	41
chr10	27876001	28110000	D	234000	-83	99	95	44	54	35	22	-44	-103	57	33
chr10	28137001	28237000	D	1e+05	43	99	96	54	52	56	34	9	-70	59	52
chr10	28263001	28329000	D	66000	-168	100	97	59	64	53	14	-22	-303	68	48
chr10	28589001	28865000	D	276000	-228	98	96	54	84	21	36	-89	-221	85	24
chr10	28918001	29235000	D	317000	64	100	99	51	40	61	43	44	25	46	54
chr10	29251001	29704000	D	453000	-67	100	99	42	59	28	30	-61	-86	63	24
chr10	30013001	30308000	D	295000	-112	98	92	40	57	24	18	-61	-102	64	34
chr10	30529001	30541000	D	12000	-3538	99	79	61	78	43	42	-81	-2334	78	50
chr10	30554001	31227000	D	673000	-67	92	88	45	68	23	23	-75	-86	80	22
chr10	31237001	31272000	D	35000	-307	97	86	45	51	40	43	-21	-171	46	40
chr10	31284001	31542000	D	258000	-53	96	87	48	55	41	19	-31	-62	58	42
chr10	31575001	31735000	D	160000	106	98	86	59	51	67	19	37	31	60	65
chr10	31760001	32826000	D	1066000	-66	87	85	56	90	20	25	-85	-63	85	18
chr10	32850001	32978000	D	128000	66	91	88	29	25	33	18	22	78	30	40
chr10	33001001	33027000	D	26000	-1277	99	94	53	68	37	23	-68	-1231	68	36
chr10	33047001	33061000	D	14000	-3299	99	85	56	79	36	21	-78	-2500	77	42
chr10	33075001	33088000	D	13000	-728	95	65	63	67	59	15	-26	-1077	74	60
chr10	33105001	33139000	D	34000	-218	99	95	72	76	69	12	-20	-235	74	66
chr10	33150001	33531000	D	381000	-129	94	92	53	78	29	19	-77	-121	79	33
chr10	33735001	33849000	D	114000	-36	99	98	41	43	39	25	-12	-105	48	36
chr10	33863001	33984000	D	121000	76	100	96	46	42	51	18	22	17	46	48
chr10	34008001	34432000	D	424000	-32	96	93	55	62	49	20	-30	-35	60	45
chr10	35070001	35338000	D	268000	-194	99	91	57	83	32	41	-84	-201	84	30
chr10	35354001	35605000	D	251000	-34	94	88	35	40	32	46	-18	-80	44	24
